UniversalProductCode	AvgUnitsShipped	StdUnitsShipped	MinUnitsShipped	MaxUnitsShipped	AvgNetAmount	StdNetAmount	MinNetAmount	MaxNetAmount	NumberOfTransactions	NumberOfTransactionDays	GLCategory
004227200588	1.030030	0.170926776576705	1.000000	2.000000	29.237117	4.95097557394822	16.990000	61.980000	333	184	Inventory - Packaged Grocery
003367406881	1.951048	1.1197034151713	0.000000	8.000000	14.499685	8.14911293669509	0.000000	50.080000	286	165	Inventory - Vitamins
008425324305	0.859813	0.374886099201292	0.000000	2.000000	16.756074	7.57181189614372	0.000000	39.360000	107	91	Inventory - Packaged Grocery
085378700500	1.231565	0.715800401622009	0.000000	8.000000	7.855097	5.08105682850133	0.000000	59.760000	773	256	Inventory - Packaged Grocery
004256360222	1.080363	0.614371031446707	0.000000	15.000000	41.129112	23.5199811264119	0.000000	572.250000	1319	276	Inventory - Packaged Grocery
004217519885	0.046153	0.21145103088313	0.000000	1.000000	0.408615	1.87340922261652	0.000000	9.320000	65	57	Inventory - Packaged Grocery
089507000207	0.500000	0.58309518948453	0.000000	2.000000	3.872307	4.63977957036091	0.000000	16.600000	26	23	Inventory - Vitamins
085109300406	1.955862	2.93439537454521	1.000000	50.000000	26.701162	38.3447373355564	11.720000	650.000000	2900	285	Inventory - Packaged Grocery
071623718487	1.086956	1.57516964809822	0.000000	6.000000	4.708695	6.88779842545922	0.000000	26.220000	46	40	Inventory - Body Care
004256360318	0.855500	0.442934428900312	0.000000	3.000000	10.609474	5.49288867894077	0.000000	37.200000	609	242	Inventory - Packaged Grocery
085148900300	0.703125	0.507570638193252	0.000000	2.000000	30.876250	22.4008678473616	0.000000	94.880000	128	96	Inventory - Packaged Grocery
085283400213	1.256132	0.912244390075259	0.000000	16.000000	14.393051	10.0846068266041	0.000000	145.600000	1753	276	Inventory - Packaged Grocery
007695020295	0.838993	0.477966930456772	0.000000	6.000000	13.306628	7.80036892539127	0.000000	99.480000	795	235	Inventory - Packaged Tea
068907676287	0.883863	0.511755316410073	0.000000	4.000000	12.795660	7.34218797274188	0.000000	61.120000	818	240	Inventory - Refrigerated Grocery
008983618037	1.122807	0.465609256727006	1.000000	3.000000	19.848771	8.92430911094912	0.000000	54.720000	57	53	Inventory - Packaged Grocery
007701410007	1.113821	1.25582741343562	0.000000	7.000000	3.570650	3.90825476539195	0.000000	20.790000	123	92	Inventory - Body Care
076430211913	2.697183	3.00369401232333	0.000000	65.000000	10.632687	10.9329184650432	0.000000	215.150000	852	253	Inventory - Body Care
004023220854	1.203067	0.820759131334103	0.000000	10.000000	29.862856	19.8035389162074	0.000000	242.100000	1369	274	Inventory - Packaged Grocery
005138191123	4.674494	4.93589683262152	0.000000	100.000000	25.104583	26.3114028369914	0.000000	593.000000	3960	291	Inventory - Body Care
035497330251	0.000000	NULL	0.000000	0.000000	0.000000	NULL	0.000000	0.000000	1	1	Inventory - Vitamins
004157010939	1.274965	1.01342486874075	0.000000	12.000000	34.120095	26.343236788811	0.000000	280.920000	731	220	Inventory - Packaged Grocery
005138191114	2.283470	1.4434356618127	0.000000	18.000000	7.696282	4.70178922061569	0.000000	53.280000	1337	267	Inventory - Body Care
071651422903	1.169934	0.581267058329237	1.000000	5.000000	60.598540	22.0878268417136	9.640000	246.640000	459	223	Inventory - Packaged Grocery
007430505316	0.470713	0.625500281435299	0.000000	10.000000	9.740230	13.0704890871236	0.000000	215.600000	2339	286	Inventory - Refrigerated Grocery
002399100017	1.173913	1.44561666953545	0.000000	20.000000	16.465597	19.2210680366948	0.000000	262.800000	184	126	Inventory - Packaged Tea
079570909002	0.998559	0.519086095274886	0.000000	15.000000	18.114032	8.7656073493275	0.000000	232.200000	2083	275	Inventory - Refrigerated Grocery
075947410001	0.789634	0.598942467760643	0.000000	6.000000	23.232652	17.6778369020075	0.000000	179.040000	656	219	Inventory - Packaged Grocery
007523900110	1.384954	2.87722583265091	0.000000	72.000000	40.811117	80.5211728628194	0.000000	1769.760000	4759	290	Inventory - Packaged Grocery
071623702008	3.362007	2.77127952950832	0.000000	30.000000	13.652072	11.0400628346117	0.000000	129.000000	1674	271	Inventory - Body Care
063687409017	3.780000	3.78348351056899	0.000000	18.000000	16.422600	16.3529883977013	0.000000	77.940000	100	90	Inventory - Body Care
085692000504	0.983024	0.570816914544719	0.000000	5.000000	24.569768	14.7763545952335	0.000000	131.100000	648	222	Inventory - Frozen
004150830041	1.395583	2.31636490540034	0.000000	85.000000	20.214808	27.8094006708265	0.000000	988.550000	2581	285	Inventory - Packaged Grocery
007695045025	1.046961	0.258922000568303	0.000000	3.000000	16.766353	4.53069977006676	0.000000	48.150000	362	178	Inventory - Packaged Tea
006882620001	0.890000	0.54855181241984	0.000000	4.000000	26.996200	16.3365796266841	0.000000	115.080000	100	72	Inventory - Packaged Grocery
068745621308	1.077519	0.796598266662445	0.000000	5.000000	15.272558	10.7054792687458	0.000000	65.300000	129	103	Inventory - Packaged Grocery
085055100516	1.088636	0.797980340441806	0.000000	8.000000	21.323409	15.8541366652197	0.000000	160.400000	440	193	Inventory - Packaged Grocery
089162700852	0.928571	0.355814467085261	0.000000	2.000000	25.114642	9.63938644983017	0.000000	53.920000	168	125	Inventory - Frozen
005138191128	1.961424	1.44800613768151	0.000000	10.000000	27.229525	20.5325374423507	0.000000	151.200000	337	180	Inventory - Body Care
007290400012	0.803571	0.400891862868637	0.000000	1.000000	23.649642	11.8150804966728	0.000000	30.920000	56	48	Inventory - Packaged Grocery
031885851324	1.924657	1.07508884912686	0.000000	6.000000	9.119794	5.12671662229645	0.000000	29.700000	292	175	Inventory - Body Care
008173830306	2.562347	1.81946188089435	0.000000	12.000000	11.955256	8.4327994383689	0.000000	58.320000	409	197	Inventory - Body Care
081835002000	0.657289	0.586333077526608	0.000000	3.000000	24.083785	27.0437228034839	0.000000	135.750000	391	116	Inventory - Packaged Grocery
072243023016	0.872204	0.551037360370385	0.000000	4.000000	22.381996	14.171011966913	0.000000	105.400000	626	235	Inventory - Refrigerated Grocery
035497330981	1.897142	1.21864354914684	0.000000	6.000000	10.147914	6.50247543284938	0.000000	33.720000	350	173	Inventory - Vitamins
068954408156	1.016159	0.38438089336914	0.000000	4.000000	13.655668	5.14520242814615	0.000000	53.400000	1609	273	Inventory - Refrigerated Grocery
005260305491	1.066523	0.546617690384787	0.000000	6.000000	27.130515	13.7507126600374	0.000000	146.820000	466	184	Inventory - Packaged Grocery
074951222312	0.692307	0.480384461415261	0.000000	1.000000	29.173076	20.8264460820913	0.000000	48.030000	13	12	Inventory - Meat
080500200037	2.703264	1.77194704103851	0.000000	12.000000	11.149176	7.04835345338506	0.000000	51.360000	1348	266	Inventory - Body Care
008983619465	1.874345	1.94542911781963	0.000000	10.000000	6.143821	6.3702095417674	0.000000	32.000000	382	202	Inventory - Packaged Grocery
074917409721	1.486970	1.20539115347704	0.000000	15.000000	18.895333	14.9753559622636	0.000000	182.700000	1228	249	Inventory - Packaged Grocery
072534226073	1.856357	6.43464084291	0.000000	225.000000	40.470452	105.71132593741	0.000000	3233.250000	3091	282	Inventory - Packaged Grocery
004256360324	1.107644	0.695219028158976	0.000000	14.000000	26.595468	16.8835955185508	0.000000	343.140000	1282	262	Inventory - Packaged Grocery
085392300240	0.987165	0.560521811159632	0.000000	8.000000	18.867991	10.4892526733761	0.000000	127.280000	1792	281	Inventory - Refrigerated Grocery
073215302925	1.102564	0.796601549158935	0.000000	4.000000	20.641923	14.5934059839847	0.000000	85.280000	156	78	Inventory - Packaged Grocery
007321400744	1.168929	0.780308967070672	0.000000	6.000000	14.808446	9.80280372525663	0.000000	73.800000	663	251	Inventory - Packaged Grocery
061162401981	2.385682	1.4264325652579	0.000000	15.000000	3.895950	2.32899135692651	0.000000	25.050000	2235	282	Inventory - Body Care
072534226926	1.312581	0.898048312717252	0.000000	8.000000	20.190773	13.9628995036565	0.000000	124.800000	1526	268	Inventory - Packaged Grocery
009232533314	1.084615	0.359030545711676	1.000000	5.000000	17.236846	5.36513795875564	13.960000	69.800000	780	233	Inventory - Packaged Grocery
072225223303	1.196911	0.968909122560135	0.000000	25.000000	13.798555	11.201379400031	0.000000	288.750000	1295	264	Inventory - Packaged Grocery
001707710832	1.015432	0.3502528844921	0.000000	3.000000	15.194765	5.12663913201522	0.000000	44.940000	1620	281	Inventory - Refrigerated Grocery
082926200082	0.750000	0.5	0.000000	1.000000	11.475000	7.65	0.000000	15.300000	4	4	Inventory - Packaged Grocery
078503002114	1.008278	0.720418398415344	0.000000	7.000000	16.105629	11.2557722107921	0.000000	111.510000	604	203	Inventory - Frozen
063803161521	1.048543	0.215962995046357	1.000000	2.000000	57.141067	11.8105986725965	54.030000	111.100000	103	87	Inventory - Frozen
001251160000	0.975504	0.180521824525224	0.000000	2.000000	41.409726	8.50203970501902	0.000000	74.780000	694	238	Inventory - Packaged Grocery
074447300032	1.114460	1.02183742145174	0.000000	16.000000	26.693571	25.0638098292341	0.000000	401.760000	1957	277	Inventory - Refrigerated Grocery
005844989033	2.746835	20.5258689378617	1.000000	259.000000	97.502658	754.318155598485	0.000000	9518.250000	158	107	Inventory - Packaged Grocery
035800803501	2.084183	1.48153333404491	1.000000	12.000000	12.995841	8.8715773807707	5.210000	62.520000	392	206	Inventory - Vitamins
082946200121	1.046102	0.393385298262618	0.000000	4.000000	18.579346	6.69709734341694	0.000000	65.120000	1193	281	Inventory - Refrigerated Grocery
003291700050	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	46	38	Inventory - Packaged Tea
007724150050	0.767857	0.426020547032073	0.000000	1.000000	31.810714	17.9835446861991	0.000000	45.900000	56	52	Inventory - Packaged Grocery
089386900503	0.500000	0.518874521662771	0.000000	1.000000	10.162142	10.5721929742941	0.000000	20.740000	14	6	Inventory - Packaged Grocery
001101310020	3.226341	2.18738588552526	0.000000	12.000000	30.062536	20.4017768212894	0.000000	120.120000	1025	257	Inventory - Packaged Grocery
085945300522	1.042713	0.310495944179588	0.000000	3.000000	23.383341	6.89909986745938	0.000000	70.350000	398	193	Inventory - Packaged Grocery
009370910040	0.781818	0.465853528665604	0.000000	2.000000	11.623818	7.01236578762074	0.000000	31.320000	220	146	Inventory - Packaged Grocery
002743400613	1.600000	0.894427190999916	1.000000	3.000000	15.896000	8.91981389940396	9.830000	29.850000	5	5	Inventory - Vitamins
000036000008	3.548117	7.50943290631539	0.000000	112.000000	12.350251	28.0958094145622	0.000000	421.120000	239	156	Inventory - Body Care
003367414100	1.993750	1.13545976059239	0.000000	6.000000	8.667187	4.97548545994327	0.000000	25.920000	160	123	Inventory - Vitamins
007834700153	1.171597	0.71553375761611	0.000000	12.000000	18.528994	11.6040672537923	0.000000	175.320000	845	237	Inventory - Body Care
071548650011	2.148275	1.49336371707351	0.000000	12.000000	9.747931	6.79708869371744	0.000000	45.960000	580	228	Inventory - Body Care
005844977021	1.504779	2.1004481585132	1.000000	75.000000	53.253243	64.6736878879995	0.000000	2100.000000	4289	289	Inventory - Packaged Grocery
000036000001	3.121319	2.68699350701081	1.000000	24.000000	12.274216	10.8599144503108	0.000000	103.680000	849	266	Inventory - Body Care
085039700401	1.125550	0.440358103158353	1.000000	6.000000	12.528017	4.69617810317398	0.000000	61.620000	454	196	Inventory - Packaged Grocery
004260847024	0.859375	0.350382444113368	0.000000	1.000000	27.972812	13.181095586224	0.000000	39.540000	64	54	Inventory - Packaged Grocery
007835560002	0.926565	0.398870808053094	0.000000	3.000000	8.733822	6.44925730370803	0.000000	36.420000	463	108	Inventory - Refrigerated Grocery
002250647477	1.725274	1.13593753805132	0.000000	6.000000	22.569010	14.7434163125968	0.000000	77.700000	91	80	Inventory - Vitamins
085915400503	1.170068	0.805581128282379	0.000000	6.000000	54.647414	37.3268041905552	0.000000	272.040000	147	112	Inventory - Packaged Grocery
003367406800	1.949820	1.14001371164199	0.000000	8.000000	17.477204	10.1624250807993	0.000000	73.440000	279	174	Inventory - Vitamins
004256301700	0.962305	0.327818383912108	0.000000	3.000000	19.860665	7.05741882315552	0.000000	69.750000	451	211	Inventory - Frozen
007701410008	1.208436	1.42864382264485	0.000000	8.000000	3.875359	4.56566687211587	0.000000	27.200000	403	192	Inventory - Body Care
089786500100	0.988603	0.447067958894126	0.000000	4.000000	10.404757	4.68623021031251	0.000000	43.000000	351	192	Inventory - Packaged Grocery
007572000001	1.536219	3.39724117814524	0.000000	65.000000	11.444136	22.2573080023876	0.000000	458.900000	2333	289	Inventory - Packaged Grocery
074759961274	1.065252	0.373379242140255	0.000000	4.000000	41.397895	14.2662671338796	0.000000	154.000000	1226	266	Inventory - Packaged Grocery
081957301170	1.004672	0.247003897469809	0.000000	2.000000	16.816542	4.45710860249861	0.000000	38.640000	214	147	Inventory - Packaged Grocery
008425328541	1.000000	0.311399577664609	0.000000	3.000000	24.294578	6.88066228334644	0.000000	63.570000	166	121	Inventory - Frozen
009484130047	2.241830	1.34763996339239	0.000000	6.000000	13.911241	8.31209758189052	0.000000	40.620000	153	108	Inventory - Vitamins
004256301592	1.077864	0.690815904622921	0.000000	20.000000	18.787619	10.3649842527089	0.000000	297.600000	899	247	Inventory - Frozen
081733504217	1.022222	0.171009105028002	0.000000	2.000000	10.572703	2.19842282626308	0.000000	22.400000	270	175	Inventory - Packaged Grocery
085607200446	1.027100	0.311592147765054	0.000000	4.000000	22.630948	6.8726707453487	0.000000	77.960000	369	176	Inventory - Packaged Grocery
009232500006	1.059512	0.320780536253408	1.000000	6.000000	32.060624	9.49040190511934	0.000000	181.560000	1025	264	Inventory - Packaged Grocery
007382512078	0.000000	0	0.000000	0.000000	0.000000	0	0.000000	0.000000	369	110	Inventory - Packaged Grocery
009370940150	0.981566	0.279609322310418	0.000000	4.000000	14.640552	4.34464919168413	0.000000	61.960000	434	213	Inventory - Packaged Grocery
007467784212	1.003350	0.216722458181026	0.000000	3.000000	37.922780	8.43262651292399	0.000000	114.270000	597	239	Inventory - Frozen
060850305089	1.688073	2.11562637474728	0.000000	12.000000	5.615596	7.26336398331107	0.000000	46.080000	109	89	Inventory - Body Care
009370980102	0.770000	0.622692736218728	0.000000	10.000000	13.032666	10.0301002690852	0.000000	146.800000	600	223	Inventory - Packaged Grocery
088124512516	0.944494	0.307190978971474	0.000000	3.000000	14.075577	4.60310178033132	0.000000	44.340000	1099	273	Inventory - Refrigerated Grocery
002190850932	1.413864	1.14936674666221	1.000000	15.000000	20.571091	15.373349991085	0.000000	238.050000	1457	258	Inventory - Packaged Grocery
082946250102	0.456325	0.522110570247349	0.000000	2.000000	6.999503	8.10935782710413	0.000000	34.220000	664	228	Inventory - Refrigerated Grocery
071833425022	1.088235	0.457083087950168	1.000000	6.000000	34.190784	14.836314832379	27.340000	193.440000	204	129	Inventory - Body Care
006727500650	1.384509	1.8169809375241	0.000000	60.000000	24.826374	28.8211383626291	0.000000	945.000000	2182	282	Inventory - Packaged Grocery
089735100098	1.135135	0.483579604459528	1.000000	6.000000	21.073940	7.98127122034588	0.000000	87.780000	703	237	Inventory - Packaged Grocery
009396600558	1.226596	0.88560547825002	0.000000	15.000000	24.490908	17.6390569052931	0.000000	298.500000	3226	287	Inventory - Refrigerated Grocery
003997800391	1.221403	0.555056677423813	1.000000	12.000000	8.425448	3.69880383156372	0.000000	70.800000	3392	291	Inventory - Packaged Grocery
076566730020	1.000000	0	1.000000	1.000000	21.134722	2.03661440789137	0.000000	23.100000	180	132	Inventory - Packaged Grocery
085345100300	0.895327	0.911986675436749	0.000000	10.000000	16.731271	17.1333736320207	0.000000	124.800000	535	236	Inventory - Packaged Grocery
083418300717	1.009140	0.0952565089243236	1.000000	2.000000	31.423692	3.50862113018342	28.150000	65.480000	547	236	Inventory - Frozen
003997801150	1.068733	0.263616008015596	1.000000	3.000000	6.734353	1.7360517350699	0.000000	19.200000	742	245	Inventory - Packaged Grocery
004318200892	1.222727	0.601387039530695	0.000000	6.000000	16.322577	7.46191071667518	0.000000	86.880000	1540	279	Inventory - Packaged Grocery
007581002325	1.027232	0.591355666688495	0.000000	20.000000	13.268277	7.72203968547133	0.000000	260.600000	1579	284	Inventory - Packaged Grocery
018588900055	0.933333	0.794122553911316	0.000000	3.000000	20.263733	20.6503694602989	0.000000	72.540000	75	51	Inventory - Packaged Grocery
079921037501	1.075000	0.47074047690484	0.000000	8.000000	15.007850	6.52771714833514	0.000000	111.760000	1000	259	Inventory - Packaged Grocery
036403151380	4.351464	3.10358764171084	0.000000	18.000000	13.262259	9.50297776858584	0.000000	53.460000	239	139	Inventory - Vitamins
060265217185	1.183285	0.78096765983146	1.000000	12.000000	21.240294	12.8837381513888	0.000000	200.400000	1053	268	Inventory - Packaged Grocery
072243090016	1.126181	0.641571717628801	0.000000	8.000000	28.854248	16.3130403518871	0.000000	203.200000	5397	293	Inventory - Refrigerated Grocery
063803160104	0.994366	0.150223302659912	0.000000	2.000000	52.468056	8.86658217944417	0.000000	107.780000	355	190	Inventory - Frozen
